tconst,titleType,startYear,endYear,runYears,runtimeMinutes,genres,secGenres,maxSeason,avgMaxEps,actor,actress,archive_footage,self,writer,averageRating
tt0047776,tvSeries,1955,1956,1,30,Drama,None,1,38,7,2,0,1,0,6.5
tt0047777,tvSeries,1955,1955,0,30,Western,None,1,29,9,1,0,0,0,5.9
tt0047780,tvSeries,1955,1956,1,30,Drama,None,2,32.5,7,1,0,2,0,7.9
tt0047781,tvSeries,1955,1959,4,30,Family,Western,3,17.33333333,10,0,0,0,0,8.3
tt0047783,tvSeries,1955,1957,2,30,Comedy,None,2,12.5,3,5,0,0,2,8.1
tt0047784,tvSeries,1954,1954,0,30,None,None,0,0,4,3,0,0,0,7
tt0047786,tvSeries,1955,1956,1,60,Drama,None,1,36,9,0,0,1,0,7.7
tt0048838,tvSeries,1956,1956,0,30,Crime,Mystery,1,13,7,3,0,0,0,7.2
tt0048839,tvSeries,1956,1961,5,30,Comedy,None,1,24,8,2,0,0,0,8.1
tt0048840,tvSeries,1956,1958,2,30,Adventure,Western,2,38,9,1,0,0,0,6.8
tt0048841,tvSeries,1956,1957,1,30,Adventure,Family,1,30,9,1,0,0,0,7
tt0048842,tvSeries,1956,1958,2,30,Documentary,War,1,26,2,0,0,3,0,7.6
tt0048844,tvSeries,1956,1956,0,30,Crime,Drama,1,1,7,3,0,0,0,8.5
tt0048845,tvSeries,1956,2010,54,60,Drama,Romance,30,4458,3,6,0,0,1,6.1
tt0048848,tvSeries,1956,1958,2,30,Western,None,2,36,10,0,0,0,0,7.6
tt0048850,tvSeries,1956,1957,1,30,Adventure,Drama,1,39,10,0,0,0,0,7.5
tt0048853,tvSeries,1956,1956,0,30,Comedy,None,1,7,6,4,0,0,0,7.7
tt0048855,tvSeries,1956,1958,2,30,Adventure,Family,2,24.5,10,0,0,0,0,7.2
tt0048858,tvSeries,1956,1956,0,30,Drama,None,1,7.5,8,2,0,0,0,7.7
tt0048859,tvSeries,1955,1955,0,30,Drama,None,1,10.5,5,5,0,0,0,7.4
tt0048860,tvSeries,1956,1984,28,30,Crime,Drama,1,3701.5,6,3,0,0,1,7.8
tt0048861,tvSeries,1956,1956,0,30,Drama,None,1,14,5,4,0,1,0,8.2
tt0048862,tvSeries,1956,1956,0,30,Western,None,0,0,0,0,0,1,0,6.9
tt0048863,tvSeries,1956,1960,4,30,Comedy,None,4,31.5,4,5,0,0,1,7.8
tt0048864,tvSeries,1956,1956,0,30,Comedy,Drama,1,10,8,2,0,0,0,7.4
tt0048868,tvSeries,1956,1957,1,30,Comedy,None,1,26,6,3,0,0,1,7.9
tt0048872,tvSeries,1955,1955,0,30,Thriller,None,1,38,7,0,0,0,3,7.3
tt0048878,tvSeries,1956,1957,1,15,None,None,1,1,0,0,0,10,0,8.6
tt0048879,tvSeries,1955,1955,0,30,Western,None,1,39,9,1,0,0,0,7.2
tt0048880,tvSeries,1956,1957,1,60,Drama,None,1,25,9,1,0,0,0,7.8
tt0048881,tvSeries,1955,1960,5,30,Comedy,None,5,8.75,4,2,0,4,0,7.7
tt0048882,tvSeries,1955,1956,1,30,Drama,None,1,33,7,1,0,1,1,8.9
tt0048884,tvSeries,1956,1956,0,30,Drama,None,1,9,4,5,0,0,1,8.2
tt0048885,tvSeries,1956,1957,1,30,Adventure,Drama,2,16,7,2,0,0,1,6.8
tt0048887,tvSeries,1955,1960,5,30,Adventure,Western,1,39,8,2,0,0,0,7.4
tt0048889,tvSeries,1956,1956,0,60,Comedy,Musical,1,18,0,0,0,10,0,7.8
tt0048890,tvSeries,1956,1957,1,30,Drama,None,1,24,7,2,0,0,1,6.8
tt0048892,tvSeries,1955,1959,4,30,Crime,None,2,18.5,6,3,0,1,0,7
tt0048893,tvSeries,1956,1961,5,90,Comedy,Crime,4,33.5,7,2,0,1,0,8.5
tt0048894,tvSeries,1956,1965,9,30,Family,Game-Show,0,0,0,0,0,10,0,7.1
tt0048899,tvSeries,1951,1960,9,60,Comedy,None,5,32.8,0,0,0,10,0,8.5
tt0048900,tvSeries,1956,1956,0,30,None,None,0,0,5,4,0,1,0,8.3
tt0048901,tvSeries,1956,1957,1,30,Adventure,None,1,25,9,0,0,0,1,7.8
tt0048903,tvSeries,1956,1958,2,30,Drama,None,3,27,8,0,0,2,0,7.7
tt0048904,tvSeries,1956,1961,5,30,Comedy,Music,5,24,0,0,0,10,0,7.8
tt0048906,tvSeries,1956,1956,0,30,None,None,0,0,8,2,0,0,0,6.4
tt0048907,tvSeries,1956,1968,12,30,Family,Game-Show,10,108.1818182,0,0,0,10,0,7.6
tt0048913,tvSeries,1956,1957,1,30,Drama,None,1,39,10,0,0,0,0,7.8
tt0048914,tvSeries,1956,1957,1,60,Drama,None,1,39,7,3,0,0,0,8.1
tt0048916,tvSeries,1956,1961,5,25,Western,None,5,29.2,7,0,0,1,2,7.6
tt0049991,tvSeries,1957,1959,2,30,Western,None,2,39,9,0,0,1,0,7.9
tt0049992,tvSeries,1957,1960,3,30,Drama,None,3,18.5,8,2,0,0,0,7.5
tt0049993,tvSeries,1952,1989,37,90,Music,Talk-Show,30,79.96551724,0,0,0,10,0,7.6
tt0049995,tvSeries,1956,1957,1,30,Adventure,None,1,26,8,2,0,0,0,7.9
tt0049996,tvSeries,1957,1962,5,30,Comedy,Family,5,31.4,5,5,0,0,0,7.3
tt0049998,tvSeries,1957,1958,1,30,Music,None,1,34,0,0,0,10,0,7
tt0049999,tvSeries,1957,1957,0,30,Comedy,Family,1,26,5,4,0,0,1,7.5
tt0050000,tvSeries,1956,1958,2,30,Western,None,1,37,9,0,0,0,1,7.3
tt0050002,tvSeries,1957,1959,2,30,Western,None,2,34,8,2,0,0,0,7.2
tt0050005,tvSeries,1957,1957,0,30,Crime,Drama,1,39,9,0,0,1,0,7.8
tt0050006,tvSeries,1957,1960,3,30,Western,None,3,22.33333333,8,2,0,0,0,8.2
tt0050007,tvSeries,1957,1958,1,30,Crime,Drama,1,26,8,0,0,0,2,7.5
tt0050009,tvSeries,1957,1958,1,30,Comedy,None,2,16.5,6,3,0,1,0,7
tt0050010,tvSeries,1957,1958,1,30,Crime,Drama,1,39,7,3,0,0,0,7.7
tt0050011,tvSeries,1957,1958,1,30,Comedy,None,1,26,6,4,0,0,0,7.4
tt0050012,tvSeries,1951,1960,9,15,Comedy,Music,6,41.75,0,0,0,10,0,6.8
tt0050013,tvSeries,1957,1961,4,90,Comedy,Drama,4,8.5,9,1,0,0,0,7.3
tt0050014,tvSeries,1957,1959,2,60,Comedy,Music,1,13,0,0,0,10,0,7.4
tt0050015,tvSeries,1956,1957,1,30,Comedy,Drama,1,26,3,6,0,1,0,6.8
tt0050016,tvSeries,1957,1958,1,30,Comedy,None,1,24,5,5,0,0,0,7.8
tt0050017,tvSeries,1957,1960,3,30,Drama,Music,1,16,3,0,0,7,0,7.5
tt0050020,tvSeries,1957,1957,0,30,Mystery,None,1,13,6,3,0,1,0,8.9
tt0050021,tvSeries,1957,1957,0,30,Adventure,War,1,38,7,3,0,0,0,8.6
tt0050023,tvSeries,1957,1958,1,30,Action,None,1,39,10,0,0,0,0,7.7
tt0050024,tvSeries,1957,1958,1,30,Adventure,None,1,25,8,1,0,0,1,8
tt0050025,tvSeries,1957,1963,6,25,Western,None,6,37.5,7,1,0,0,2,8.4
tt0050026,tvSeries,1957,1957,0,30,Adventure,Western,1,39,10,0,0,0,0,7.4
tt0050030,tvSeries,1957,1962,5,105,Comedy,Family,5,165.1666667,1,0,0,9,0,8.2
tt0050032,tvSeries,1957,1963,6,30,Comedy,Family,6,39,6,1,0,0,3,7.6
tt0050033,tvSeries,1957,1960,3,60,Comedy,Family,3,4.333333333,7,3,0,0,0,8.3
tt0050034,tvSeries,1958,1959,1,30,Comedy,Drama,1,19,5,5,0,0,0,8.1
tt0050035,tvSeries,1957,1960,3,30,Crime,Drama,3,39,5,5,0,0,0,8.1
tt0050037,tvSeries,1957,1962,5,60,Comedy,Western,5,24.8,8,1,0,0,1,8.1
tt0050038,tvSeries,1957,1958,1,30,Crime,Drama,1,42,7,3,0,0,0,8
tt0050039,tvSeries,1958,1959,1,30,Action,Crime,2,39.5,8,2,0,0,0,8.2
tt0050042,tvSeries,1957,1958,1,30,Comedy,None,2,33,6,3,0,0,1,7.9
tt0050043,tvSeries,1957,1958,1,30,Mystery,None,1,39,10,0,0,0,0,8
tt0050044,tvSeries,1957,1957,0,30,Drama,None,1,39,9,1,0,0,0,6
tt0050045,tvSeries,1957,1957,0,30,Drama,Western,1,42,8,2,0,0,0,6
tt0050046,tvSeries,1957,1958,1,30,Drama,War,1,26,10,0,0,0,0,7.8
tt0050047,tvSeries,1957,1957,0,30,Adventure,Mystery,1,39,10,0,0,0,0,8
tt0050049,tvSeries,1957,1957,0,30,Thriller,None,2,15.5,8,0,0,1,1,8.5
tt0050050,tvSeries,1957,1960,3,30,Music,None,3,26,0,0,0,10,0,7.5
tt0050051,tvSeries,1957,1966,9,60,Crime,Drama,9,30.11111111,8,1,0,0,1,8.3
tt0050052,tvSeries,1957,1958,1,30,Music,None,1,18,1,0,0,9,0,7.7
tt0050053,tvSeries,1957,1963,6,30,Comedy,Family,6,32.5,5,4,0,0,1,7.6
tt0050054,tvSeries,1957,1957,0,30,Drama,None,1,36,9,1,0,0,0,8
tt0050055,tvSeries,1957,1959,2,30,Western,None,2,38.5,9,1,0,0,0,7.6
tt0050056,tvSeries,1957,1960,3,30,Action,Crime,4,19.25,8,2,0,0,0,7.9
tt0050058,tvSeries,1955,1955,0,30,Adventure,Drama,2,13,10,0,0,0,0,7.4
tt0050059,tvSeries,1957,1958,1,30,Comedy,None,1,7,6,2,0,0,2,8.2
tt0050061,tvSeries,1957,1958,1,30,Action,War,2,35,9,0,0,1,0,8.6
tt0050062,tvSeries,1956,1959,3,30,Drama,None,3,28.75,9,1,0,0,0,8.4
tt0050063,tvSeries,1957,1961,4,60,Western,None,4,17.25,10,0,0,0,0,7.5
tt0050064,tvSeries,1957,1958,1,60,Crime,Drama,1,41,7,2,0,1,0,8.3
tt0050065,tvSeries,1957,1957,0,25,Adventure,Family,1,39,8,2,0,0,0,7.7
tt0050066,tvSeries,1957,1962,5,60,Western,None,6,33.33333333,5,2,0,0,3,7.9
tt0050067,tvSeries,1957,1959,2,30,Comedy,Mystery,2,36,6,4,0,0,0,7.1
tt0050069,tvSeries,1957,1960,3,30,Western,None,3,30.33333333,10,0,0,0,0,8
tt0050070,tvSeries,1957,1957,0,105,News,Talk-Show,1,106,0,0,0,10,0,2.3
tt0050071,tvSeries,1957,1959,2,30,Western,None,2,35.5,8,2,0,0,0,7.9
tt0050072,tvSeries,1957,1968,11,30,Documentary,History,9,24.11111111,5,0,0,5,0,8
tt0050073,tvSeries,1957,1965,8,75,Western,None,8,35.5,10,0,0,0,0,7.5
tt0050074,tvSeries,1957,1959,2,30,Crime,Drama,2,12.33333333,9,1,0,0,0,7.5
tt0050077,tvSeries,1957,1960,3,30,Adventure,None,3,34.66666667,5,3,0,0,2,7.8
tt0050079,tvSeries,1957,1959,2,30,Action,Adventure,3,27.33333333,8,2,0,0,0,8.2
tt0051247,tvSeries,1958,1964,6,60,Action,Crime,6,34.33333333,8,1,0,0,1,7.7
tt0051249,tvSeries,1957,1957,0,30,Adventure,Comedy,1,17,9,1,0,0,0,7.9
tt0051251,tvSeries,1958,1961,3,30,Comedy,None,3,31,7,3,0,0,0,7.8
tt0051253,tvSeries,1958,1959,1,30,Drama,None,1,26,5,4,0,1,0,7.9
tt0051254,tvSeries,1958,1958,0,30,Comedy,Music,1,3,0,0,0,10,0,6.8
tt0051257,tvSeries,1958,1958,0,25,Family,None,42,29.53846154,0,0,0,9,1,6.5
tt0051261,tvSeries,1958,1962,4,60,Western,None,4,17,10,0,0,0,0,7.3
tt0051262,tvSeries,1958,1959,1,30,Western,None,1,39,6,3,0,0,1,7.9
tt0051263,tvSeries,1957,1958,1,30,Adventure,Western,1,32,9,1,0,0,0,7.5
tt0051265,tvSeries,1958,1994,36,30,Comedy,Music,0,0,4,0,0,6,0,5.9
tt0051266,tvSeries,1958,1960,2,60,Western,None,1,26,9,1,0,0,0,7.6
tt0051267,tvSeries,1958,1966,8,30,Comedy,Family,8,32.5,5,4,0,0,1,7.4
tt0051270,tvSeries,1958,1959,1,30,Comedy,None,1,4,6,4,0,0,0,8
tt0051272,tvSeries,1958,1961,3,30,Drama,None,1,913,2,6,0,0,2,7.2
tt0051273,tvSeries,1956,1956,0,30,Western,None,1,39,8,2,0,0,0,8.4
tt0051274,tvSeries,1958,1961,3,30,Drama,Western,3,10.66666667,1,0,0,2,0,7.9
tt0051275,tvSeries,1958,1959,1,60,Drama,None,1,30,5,3,0,0,2,7.9
tt0051276,tvSeries,1958,1967,9,60,Comedy,Family,7,27.14285714,1,0,0,9,0,6.9
tt0051277,tvSeries,1958,1959,1,30,Comedy,None,1,23,5,5,0,0,0,7.9
tt0051282,tvSeries,1957,1959,2,30,Comedy,Romance,2,25,6,4,0,0,0,8.1
tt0051285,tvSeries,1958,1960,2,30,Drama,Sci-Fi,2,13,8,2,0,0,0,7.1
tt0051286,tvSeries,1958,1959,1,30,Adventure,History,1,39,10,0,0,0,0,7.1
tt0051287,tvSeries,1958,1959,1,30,Western,None,2,13,7,3,0,0,0,7.9
tt0051289,tvSeries,1958,1958,0,30,Drama,None,1,120,5,5,0,0,0,7.2
tt0051290,tvSeries,1958,1962,4,30,Western,None,4,39,9,1,0,0,0,8.1
tt0051292,tvSeries,1958,1959,1,30,Western,None,1,36,10,0,0,0,0,7.6
tt0051293,tvSeries,1958,1960,2,30,Crime,Drama,2,11.5,7,3,0,0,0,7.4
tt0051295,tvSeries,1958,1962,4,30,Comedy,Music,1,5.5,0,0,0,10,0,7.8
tt0051297,tvSeries,1958,1963,5,60,Crime,Drama,4,34.5,9,1,0,0,0,8.2
tt0051299,tvSeries,1958,1959,1,25,Adventure,None,1,26,8,2,0,0,0,7.6
tt0051301,tvSeries,1958,1961,3,30,Action,Crime,3,38,6,3,0,0,1,8
tt0051303,tvSeries,1958,1963,5,30,Family,Game-Show,0,0,0,0,0,10,0,6.8
tt0051304,tvSeries,1958,1959,1,60,Drama,None,1,12,6,4,0,0,0,7.9
tt0051305,tvMiniSeries,1958,1959,1,30,Drama,Horror,1,6,9,1,0,0,0,8
tt0051307,tvSeries,1958,1960,2,30,Action,Adventure,2,24.33333333,7,3,0,0,0,8.3
tt0051308,tvSeries,1958,1963,5,30,Family,Western,5,33.6,7,3,0,0,0,8.3
tt0051309,tvSeries,1958,1959,1,30,Western,None,1,39,9,1,0,0,0,8.2
tt0051310,tvSeries,1955,1955,0,30,Adventure,Family,1,18,8,2,0,0,0,6.9
tt0051311,tvSeries,1958,1961,3,30,Action,Adventure,4,38.75,8,1,0,0,1,7.7
tt0051312,tvSeries,1958,1961,3,60,Drama,Family,2,20.5,8,1,0,1,0,7.4
tt0051315,tvSeries,1958,1959,1,30,Crime,Drama,1,25,7,3,0,0,0,8.6
tt0051317,tvSeries,1958,1959,1,30,Adventure,None,1,34,10,0,0,0,0,7.1
tt0051319,tvSeries,1958,1958,0,30,Drama,Horror,1,39,8,1,0,1,0,7.4
tt0051320,tvSeries,1958,1960,2,30,Western,None,2,39.5,8,0,0,0,2,7.6
tt0051321,tvSeries,1958,1958,0,30,Comedy,None,1,15,4,5,0,0,1,8.4
tt0051324,tvSeries,1958,1960,2,30,Crime,Drama,3,21.5,7,2,0,0,1,7.5
tt0051325,tvSeries,1958,1959,1,30,Western,None,1,38,8,1,0,0,1,8.3
tt0051327,tvSeries,1958,1961,3,30,Western,None,3,31.33333333,9,1,0,0,0,8
tt0051328,tvSeries,1958,1960,2,60,Drama,None,2,13.66666667,7,1,0,2,0,8.4
tt0051329,tvSeries,1958,1959,1,30,Action,Adventure,1,34,6,2,0,0,2,8
tt0052439,tvSeries,1959,1959,0,30,Drama,None,1,13,7,3,0,0,0,7.9
tt0052440,tvSeries,1959,1962,3,60,Adventure,None,3,30.33333333,8,1,0,0,1,8.3
tt0052441,tvSeries,1959,1960,1,60,Adventure,None,1,37,7,3,0,0,0,8.4
tt0052442,tvSeries,1959,1961,2,25,Drama,Fantasy,3,32.33333333,6,2,0,1,1,7.8
tt0052445,tvSeries,1958,1961,3,30,Western,None,3,36,9,1,0,0,0,7.3
tt0052447,tvSeries,1959,1968,9,60,Music,None,10,12.2,0,0,0,10,0,7.9
tt0052448,tvSeries,1959,1960,1,30,Comedy,None,1,26,4,5,0,0,1,6.6
tt0052449,tvSeries,1959,1960,1,30,Western,None,2,22,7,1,0,0,2,8.1
tt0052450,tvSeries,1959,1959,0,30,Adventure,None,1,39,7,3,0,0,0,8.4
tt0052451,tvSeries,1959,1973,14,49,Western,None,14,30.71428571,7,1,0,0,2,7.3
tt0052452,tvSeries,1959,1959,0,30,Adventure,None,1,34,10,0,0,0,0,7.3
tt0052453,tvSeries,1959,1960,1,60,Crime,Drama,1,39,7,3,0,0,0,7.8
tt0052454,tvSeries,1959,1964,5,30,Crime,Drama,2,13,9,1,0,0,0,7.4
tt0052455,tvSeries,1960,1961,1,30,Crime,None,1,39,5,5,0,0,0,8.2
tt0052456,tvSeries,1960,1960,0,60,Comedy,Music,0,0,1,2,0,7,0,7.2
tt0052457,tvSeries,1959,1959,0,30,Crime,None,1,26,6,4,0,0,0,7.5
tt0052458,tvSeries,1959,1959,0,30,Drama,None,1,13,6,3,0,1,0,8.3
tt0052459,tvSeries,1959,1961,2,30,Drama,None,1,1,10,0,0,0,0,7.8
tt0052460,tvSeries,1959,1960,1,30,Comedy,None,1,32,7,2,0,0,1,7.1
tt0052461,tvSeries,1959,1963,4,30,Comedy,Family,4,36.5,6,4,0,0,0,7
tt0052462,tvSeries,1959,1961,2,30,Western,None,2,38,7,1,0,0,2,6.9
tt0052463,tvSeries,1959,1962,3,60,Action,Crime,3,32.66666667,8,2,0,0,0,7.6
tt0052464,tvSeries,1959,1961,2,30,Drama,None,2,28.5,8,1,0,1,0,7.9
tt0052466,tvSeries,1959,1960,1,60,Drama,None,1,16,8,2,0,0,0,8.1
tt0052467,tvSeries,1959,1959,0,30,Drama,None,1,39,9,1,0,0,0,7.8
tt0052468,tvSeries,1959,1960,1,30,Drama,None,1,39,8,2,0,0,0,8.3
tt0052470,tvSeries,1959,1959,0,30,Comedy,None,1,39,9,1,0,0,0,8.2
tt0052472,tvSeries,1959,1963,4,60,Action,Adventure,4,33.5,8,1,0,1,0,7.8
tt0052473,tvSeries,1959,1962,3,30,Comedy,None,3,31.33333333,7,2,0,0,1,8
tt0052474,tvSeries,1959,1960,1,30,Western,None,1,32,8,2,0,0,0,8.3
tt0052475,tvSeries,1959,1959,0,30,Crime,Drama,1,39,8,2,0,0,0,8.1
tt0052478,tvSeries,1959,1960,1,30,Western,None,1,38,8,1,0,0,1,7
tt0052479,tvSeries,1959,1960,1,24,Crime,Drama,1,27,9,1,0,0,0,8.1
tt0052481,tvSeries,1959,1963,4,60,Western,None,4,31,8,2,0,0,0,7.7
tt0052483,tvSeries,1959,1960,1,30,Western,None,1,30,8,2,0,0,0,8.6
tt0052484,tvSeries,1959,1961,2,30,Crime,Drama,3,15.66666667,9,1,0,0,0,7.4
tt0052485,tvSeries,1959,1961,2,30,Crime,Drama,2,39,7,3,0,0,0,8
tt0052487,tvSeries,1959,1960,1,30,Western,None,1,37,5,4,0,0,1,7.2
tt0052488,tvSeries,1959,1961,2,30,Crime,Drama,2,39,10,0,0,0,0,7.9
tt0052490,tvSeries,1959,1963,4,30,Comedy,Family,4,36.75,6,3,0,0,1,7.7
tt0052491,tvSeries,1959,1960,1,30,Crime,Drama,1,55,6,4,0,0,0,8.6
tt0052493,tvSeries,1959,1960,1,30,Sci-Fi,None,1,38,9,1,0,0,0,7.9
tt0052494,tvSeries,1959,1960,1,30,Comedy,Thriller,1,34,8,1,0,0,1,7.8
tt0052496,tvSeries,1959,1959,0,30,Crime,Drama,1,32,6,4,0,0,0,5.2
tt0052497,tvSeries,1959,1959,0,30,Drama,None,1,39,10,0,0,0,0,7.9
tt0052498,tvSeries,1958,1959,1,25,Family,Music,1,38,0,0,0,10,0,8.3
tt0052501,tvSeries,1959,1960,1,30,Crime,Drama,1,26,7,2,0,0,1,7.4
tt0052503,tvSeries,1959,1961,2,60,Music,None,1,4,2,2,0,6,0,7.5
tt0052504,tvSeries,1959,1965,6,50,Western,None,8,27.125,9,0,0,0,1,7.9
tt0052505,tvSeries,1959,1961,2,30,Western,None,2,38,9,0,0,0,1,7.8
tt0052506,tvSeries,1959,1961,2,60,Adventure,Western,2,22,10,0,0,0,0,7.6
tt0052507,tvSeries,1959,1963,4,30,Animation,Comedy,2,14,8,1,0,0,1,7.8
tt0052508,tvSeries,1959,1961,2,30,Western,None,2,39,6,3,0,0,1,7.3
tt0052511,tvSeries,1959,1961,2,60,Comedy,Drama,1,33,2,1,0,7,0,6.6
tt0052512,tvSeries,1959,1961,2,60,Biography,Comedy,1,14.5,7,0,0,3,0,4.3
tt0052514,tvSeries,1959,1961,2,30,Family,Game-Show,0,0,4,3,0,3,0,7.2
tt0052515,tvSeries,1959,1965,6,30,Crime,Drama,5,15.4,8,2,0,0,0,7.9
tt0052516,tvSeries,1959,1959,0,30,Crime,Drama,1,33,10,0,0,0,0,8.1
tt0052517,tvSeries,1959,1960,1,30,Crime,Drama,1,37,8,0,0,0,2,8.2
tt0052519,tvSeries,1959,1960,1,30,Adventure,None,1,26,9,1,0,0,0,8
tt0052520,tvSeries,1959,1964,5,51,Drama,Fantasy,5,31.2,10,0,0,0,0,9.1
tt0052522,tvSeries,1959,1963,4,50,Action,Crime,4,29.5,10,0,0,0,0,8
tt0052525,tvSeries,1959,1960,1,30,Western,None,1,26,10,0,0,0,0,7.8
tt0053479,tvSeries,1960,1968,8,30,Comedy,Family,8,31.125,6,1,0,0,3,8.4
tt0053480,tvSeries,1960,1961,1,30,Comedy,None,1,29,5,4,0,0,1,7.4
tt0053481,tvSeries,1960,1961,1,60,Adventure,None,1,32,8,2,0,0,0,8.1
tt0053482,tvSeries,1960,1961,1,30,Adventure,None,1,39,7,3,0,0,0,7.3
tt0053483,tvSeries,1960,1961,1,30,Drama,None,1,36,8,1,0,1,0,7.6
tt0053485,tvSeries,1960,1961,1,30,Adventure,None,1,39,10,0,0,0,0,7.4
tt0053486,tvSeries,1960,1974,14,30,Comedy,None,4,26,7,1,0,0,2,7
tt0053487,tvSeries,1960,1961,1,30,Comedy,None,1,35,3,5,0,0,2,7.8
tt0053488,tvSeries,1960,1975,15,30,Animation,Comedy,3,16,8,2,0,0,0,8.6
tt0053489,tvSeries,1960,1975,15,30,Comedy,Reality-TV,7,1.5,0,0,0,10,0,6.9
tt0053490,tvSeries,1960,1960,0,30,Crime,Drama,1,38,5,3,0,0,2,8.7
tt0053491,tvSeries,1960,1962,2,60,Crime,Drama,2,35,7,2,0,0,1,7.7
tt0053492,tvSeries,1960,1962,2,30,Comedy,None,3,10.66666667,9,1,0,0,0,7.2
tt0053494,tvSeries,1960,1960,0,30,Drama,Romance,1,9933,3,6,0,0,1,5.6
tt0053495,tvSeries,1960,1961,1,60,Crime,Drama,1,13,10,0,0,0,0,5.6
tt0053496,tvSeries,1960,1962,2,24,Action,Adventure,1,39,7,3,0,0,0,7.9
tt0053497,tvSeries,1960,1961,1,30,Adventure,Crime,1,26,7,2,0,0,1,7.6
tt0053499,tvSeries,1960,1968,8,30,Comedy,None,6,12.8,7,3,0,0,0,6.7
tt0053502,tvSeries,1960,1966,6,26,Adventure,Animation,6,27.66666667,5,3,0,0,2,7.5
tt0053505,tvSeries,1960,1961,1,30,Comedy,Western,1,38,6,3,0,0,1,7.8
tt0053506,tvSeries,1960,1961,1,30,Comedy,None,2,11,5,3,0,0,2,6.9
tt0053507,tvSeries,1960,1960,0,30,Comedy,None,1,34,7,3,0,0,0,8
tt0053508,tvSeries,1960,1961,1,60,Adventure,None,1,26,8,1,0,0,1,8.2
tt0053509,tvSeries,1960,1961,1,30,Comedy,None,1,38,8,2,0,0,0,7.8
tt0053510,tvSeries,1960,1984,24,30,Drama,None,1,414.5,7,2,0,1,0,7.8
tt0053511,tvSeries,1960,1961,1,60,Drama,None,1,11.5,7,2,0,0,1,6.5
tt0053512,tvSeries,1959,1961,2,30,Comedy,Family,0,0,0,0,0,10,0,5.8
tt0053516,tvSeries,1960,1961,1,30,Adventure,Western,1,17,8,2,0,0,0,7.2
tt0053517,tvSeries,1960,1962,2,30,Drama,None,2,22,8,2,0,0,0,8.1
tt0053521,tvSeries,1960,1961,1,60,Crime,Drama,1,32,8,2,0,0,0,7.9
tt0053522,tvSeries,1964,1965,1,30,Animation,Comedy,1,22,7,3,0,0,0,7.3
tt0053524,tvSeries,1960,1961,1,30,Comedy,None,1,22,5,5,0,0,0,7.4
tt0053525,tvSeries,1960,1972,12,30,Comedy,Family,12,30.25,7,3,0,0,0,7.1
tt0053526,tvSeries,1960,1960,0,30,Adventure,Drama,2,29,6,4,0,0,0,8.5
tt0053527,tvSeries,1960,1962,2,60,Western,None,2,25,9,1,0,0,0,7.7
tt0053528,tvSeries,1960,1960,0,60,Western,None,1,17,9,1,0,0,0,7.7
tt0053529,tvSeries,1960,1962,2,30,Comedy,None,2,36,4,5,0,0,1,7.4
tt0053530,tvSeries,1960,1961,1,30,Comedy,None,1,29,5,5,0,0,0,6
tt0053533,tvSeries,1960,1962,2,60,Crime,Drama,2,22.5,8,2,0,0,0,8.1
tt0053534,tvSeries,1960,1964,4,60,Adventure,None,4,29,7,1,0,0,2,7.7
tt0053535,tvSeries,1958,1970,12,25,None,None,0,0,6,4,0,0,0,8.8
tt0053536,tvSeries,1960,1962,2,30,None,None,0,0,1,0,0,1,0,8.4
tt0053537,tvSeries,1960,1961,1,60,Western,None,1,38,10,0,0,0,0,7.4
tt0053538,tvMiniSeries,1960,1960,0,30,Comedy,None,1,6,6,4,0,0,0,8.7
tt0053539,tvSeries,1960,1960,0,30,Mystery,None,1,18,7,1,0,2,0,8.2
tt0053540,tvSeries,1960,1962,2,60,Drama,None,2,37,8,2,0,0,0,7.9
tt0053542,tvSeries,1960,1961,1,30,Comedy,None,1,32,4,6,0,0,0,7.7
tt0053543,tvSeries,1959,1960,1,30,Adventure,None,1,39,7,3,0,0,0,8.2
tt0053544,tvSeries,1960,1962,2,30,Western,None,2,37.5,7,2,0,0,1,7.6
tt0053545,tvSeries,1960,1960,0,30,Western,None,1,13,8,1,0,0,1,7.5
tt0053546,tvSeries,1960,1962,2,50,Crime,Drama,2,33.5,7,2,0,1,0,8.2
tt0053547,tvSeries,1960,1960,0,30,Comedy,None,1,30,2,5,0,1,2,7.2
tt0053548,tvSeries,1960,1963,3,30,Biography,Documentary,1,25,2,0,0,2,0,9
tt0053551,tvSeries,1960,1960,0,30,Western,None,1,13,8,1,0,0,1,8.1
tt0053553,tvSeries,1960,1961,1,30,Drama,None,1,16,9,0,0,0,1,6.8
tt0053554,tvSeries,1959,1959,0,30,Sci-Fi,None,1,13,8,2,0,0,0,7.6
tt0054510,tvSeries,1961,1962,1,60,Crime,Drama,1,30,7,2,0,0,1,8.3
tt0054511,tvSeries,1961,1961,0,45,Drama,Sci-Fi,1,7,7,3,0,0,0,7.2
tt0054512,tvSeries,1961,1961,0,30,Adventure,None,1,8,6,4,0,0,0,7.8
tt0054513,tvSeries,1961,1963,2,60,Drama,None,2,31.5,8,1,0,1,0,7.5
tt0054515,tvSeries,1961,1961,0,60,Action,War,1,17,10,0,0,0,0,8.1
tt0054517,tvSeries,1961,1961,0,60,Crime,Drama,1,13,10,0,0,0,0,8.2
tt0054518,tvSeries,1961,1969,8,30,Action,Comedy,7,23,5,4,0,0,1,8.3
